corporation	stock
f6637d07-fff6-e323-b506-2a4a6b0d752e	93742605-231c-cb57-02af-4e306f01bda1
f6eed876-7712-e23b-5718-bb95f67bbabd	dbf2b2bd-d722-ccf8-fa10-87d30f38dc78
6c76823b-a285-c528-863d-f571348f9a32	70bafed3-c1c0-9a46-127a-029102fa5870
f1c24ec0-47a3-bec0-d7a9-46c5b6735e68	b588301f-ae74-942b-222f-75c73b8b253d
b41a740e-3c31-a9fc-cbd4-ce6a681ca2a6	04192746-fecc-0d90-97c2-570d1fcd274a
a9fa3029-587f-f980-acb9-30c94363d532	7bce19c5-8cbd-8668-4419-67be348985fc
db35689e-5400-e0c8-4dba-5ec1c5ace099	915d1a97-4c26-eb79-51a6-a35b953bbe2d
662ecb1d-1860-17d5-bd80-add48ac70ecf	69f5f4de-e34b-6f1b-8718-1bb691d86500
2f54c8f2-2ef4-d04a-d7f9-16316f74ff1d	091149e8-de57-8907-6b5f-509874f228f2
76646f76-ce88-ad20-0c7f-6c87f4d46c82	47bdd09e-393d-2c19-2b85-db1f30dd679b
8d8738bb-d2ad-52ef-aae1-6f3ce2cf04fa	6afe99da-aad4-3ac8-fbf1-bf5b25b8bf53
0b4c1e5a-7ca6-ecc8-6ed0-44c227a9dc55	df4a1fd8-34ea-1061-5c5a-3a5cb5d0d200
0fd6ee6d-ed57-58dc-ea02-668654a5eac6	e3bb1e93-1e29-6a18-2877-e04e1b261312
9b00f696-64f1-074c-5eff-35d538ceeab3	a19b7534-01fe-4191-cd37-61aa3ade81cc
4f36ecc4-ce25-950d-67da-13f68c62055e	a292251f-7110-45da-94c9-52f88ae51f9d
ab09199e-9ac3-0b87-e0c6-fb9b6b9be226	f280458e-4c30-4047-9aba-c7ea86bae934
18e84849-e9d6-c4b2-d89c-f0cd90da5627	8b5ebe9e-21d8-117d-3a1b-b7cca0f6c7ba
692b2062-9ed8-9216-c774-f6bcec2f26b1	d3347166-c434-a736-895e-ac3223d8d1f2
718f4dd6-f0f9-b8b1-b3f0-e773b9a48795	7700ee17-1c6a-3f57-8702-80b5104a0fa2
5a467f64-ec1f-fc60-50fc-72dd0c1ff3ff	02d4536a-972a-bf48-08c3-974c50673e13
0fa64845-8e5e-f420-0de6-628534fd2334	41ad8f0b-6b6b-c0af-d421-c1bd6a020683
332f90d8-ba06-78a4-5f47-6dd341070d72	ff42f29b-8790-a5db-d02f-3c477b863644
c3745eb5-5d97-a252-cf7f-cad25b6dd29a	886fbf08-8649-f66b-b503-da0ff89e766e
6b53eb84-c8c1-bbc8-e09c-4c3ea26ce118	8e9d1e4d-7587-e0e4-b3d0-12a5af4c1d32
1b3f41a9-3912-3987-8252-adc03b5a7e0a	4428b272-f234-9e2d-e10e-f22ba52a6fbf
ca3cff84-638d-df59-0f40-d8a0a6f53a4a	f8abe112-eb22-a1bf-824a-6d28463cf482
eb34d44f-82c9-e618-b59f-2ee453491c57	bec2386d-9707-9c90-f9b2-514a55c440a1
d390a324-3904-61f1-295f-0526d1300b02	08b39a98-6d64-5828-54bc-61a11b705294
3dceab2d-fe79-ac42-8349-0c16d0a4a4ae	c549d98c-dd96-7382-aa7a-0fb201bd370e
27666397-639a-b802-7d6e-ee2c2d62b928	a4a0f77e-e024-a21a-7404-dbb9372e87b4
8c2eca06-ec0c-68ac-cf62-b84f9bd4f06f	55d705ad-c6dd-124e-a325-1ded7cc84efa
49b3b392-8594-e897-bacb-abe14e571c19	480261ea-b8d0-629b-cfec-a628522e3815
4a7604f5-7170-edf8-2990-619b1f8ed798	1ffc036d-6058-322b-846c-3e6a63955515
02896eb5-780e-0f84-402c-23a64c6af202	3508a5a0-d7e4-e30e-d3b3-fed5f9614dcf
00a68a7b-1de0-80b2-8856-1d8217200ed3	1b91a656-236e-00d7-d3f0-8fa6137c6477
aed32eae-0e0e-74ca-09da-e04c0c0309ad	d8a2c85a-5d9a-68ba-1e75-ce044a5ec5d8
26b0270f-b98e-c716-2a9e-c0c05db9ea9a	7e263648-01e1-0777-2ba8-db5e1e234c86
95bfb0cf-a426-25be-422c-5718b35ff2ee	2139cb77-7502-e689-a5e1-76dd82499591
b0420302-737f-0dff-bc93-d051d3c82624	359d8868-4d87-4966-650b-e4295ed6e918
97a092c6-7a96-7818-3a62-3677005ee48b	fe9f8b9e-7daf-59d1-68a2-6e849a875a9e
2a203f50-e940-66c3-481f-d7f8d388a335	7b1f3835-e1be-83f4-5ba8-333c8f882270
a5153404-16e1-d7fa-5644-00c3911fb52e	40be7d87-baff-2988-b0ab-5bec63121234
3329f179-59c0-bebb-e2b1-9ef1ddfaf930	7df253f3-971e-9f10-c771-485e05317b4c
be891e22-2cb8-15c5-fced-f60dc92226f4	9053e667-bab5-306e-e098-b722399f5962
09f7fdc4-0fa3-7bb6-cbf3-46b8a926c5be	292d9fa6-28bf-fd0c-bdbc-1120002f2e7e
755c88e7-b9ad-3f7e-2d68-72a4053cd867	a954717c-f4c6-dbe8-74e0-81576a63f860
ca5b91d8-b3e8-390f-081b-55a01a4d698e	221f33af-0152-b1f0-a10a-cbf6400eb13c
21912805-e772-652f-e8ea-8fd5c939ede6	5b564d2e-748d-f1a9-601f-2137f7f2aa38
9dab35b8-ee1a-f695-c486-96eb146e53a1	61c12459-3792-e800-62ef-2948b617538d
b8af96e0-f7e8-202a-7d2f-e0f4eb62f146	cb66356e-252d-53f7-d655-01e4704bed8d
431dcc50-b42b-48ec-6401-dba499e1c904	6b32e5fa-7cff-b4a9-3c9e-fc92b314cbbd
9205f171-4e0a-327b-0357-ef2f31245f6a	5d190aa4-ea9a-103e-898a-ca7f6948fcd0
48cc948b-f290-1fda-a192-a2585abfc289	acf7744f-a5f9-9698-7599-db3a1342f93a
75fdbb02-02b5-d1f0-eb33-6b483c043efb	a1c16f2e-7492-6c50-5881-1c28c7abf1f0
76de72c6-99e1-0d83-1c57-58b2596f1475	1f8aa129-a369-7f5d-9047-63cf3df15d12
16185de2-9c46-31eb-9bf2-820b2f35e349	a4931216-6f36-4fb2-e8ca-6f8746d40634
ccc36582-6ca0-4cd8-a4d2-9017fc5e0594	488e004d-9b0e-4ca8-fab6-4b09826e0906
32d4e468-14d9-90a6-6124-15e7c3bc8f46	c0e438be-cf4c-ff34-a85d-38c2f1391e6a
9f9f38af-f536-600a-ac67-0d6ae1feaf45	f29bdd73-f4d9-3e5d-ca1c-b89c49f8f8ad
39c125aa-6d0d-bc8a-dadf-9ca855ba29df	f67a30a9-d258-12dd-af46-189851e86c47
c5e3735b-9e0c-3ff6-af5b-080095fd6830	f15e6b79-b7ca-04af-2b06-d2e2d1f36680
28d7a062-5428-651c-d71c-63ba3344b598	04a154c7-c3a3-0060-6d0b-b1b9660a1b62
6fd76ab4-a608-aaad-9c7c-67077f97c069	9595830f-49b9-8950-3580-61fbaa178ab7
a75b59fa-191b-472d-6123-7ea4bdb34c7f	a97b18fc-4c72-66d1-afd8-7e0828f2b38b
6aa649c1-3630-00cd-e26a-4fe51e9b58ef	c281e141-7342-383a-cff6-0181824474df
58ab40f3-10b4-1bbd-e4f5-8bf5afc4f1ff	2f49f069-7570-ab94-3d0f-656d1de522fc
9a9e3c1e-ea75-85d0-45af-2c439c97e979	7ef57b6b-65b0-3a4f-2cb3-f86d1bad0942
7f1cef43-ea19-1617-3d0a-c8eeb513bf9c	4a0c286f-f7c0-9eaf-c13b-279f4ae54e18
38c11483-f2ec-0e36-f5d7-5edcd02af6b2	36d23a5b-b473-850d-819f-7d8efab86104
aab56bc2-a167-ba4a-eb06-a118bb6841f4	5554a846-241d-38a0-5180-739238b731ee
c8ee066c-5b75-1cb3-1d70-a9d238c07bb7	143736ea-b833-e663-831e-30ce98be6276
6fe26297-a806-9b7e-b0f9-1e842cc1ce54	44b032e4-2414-64e2-07b4-82655c7765d6
b7ab8a4d-09d5-f7d7-2b08-3c0d00140a52	a6440f9f-6f0f-6471-7606-bb9a71451bb5
fc6c5556-db86-4eee-7959-c1886d128029	159a0687-40eb-6e28-c4d7-78bd417a82b0
8aae9318-faa2-0fbb-bc2b-3e74c7351d64	5dbe7b68-884e-97d6-e79f-5cdb26f43e97
a7ce50b0-dcad-9e5f-d93a-ef19486f2a9a	eb365f1d-8a70-afbe-1f7c-1eb1683755eb
7d8e8938-4b40-5b24-c93c-3a647cbe1c34	fb6955c0-c4f7-89b0-b58b-a8e6894e5c75
dd9a41f4-90c3-6db5-8495-9a67a9c4026e	5e45f32d-c700-f20a-6b6d-08403afe41e5
d8867d14-67d5-1c77-706e-fcb6fd3c9363	0bae6949-18fe-e69a-7f8c-47ec22b86cb1
f4effdcf-5f74-9704-6b94-12a8d99b0ac0	2a502884-597a-3323-90d5-015a655b50dc
d5a2b224-3742-836b-938c-6532aa531bfc	7baa6168-ab3f-aa6d-aeee-3fc05d4b3f89
1748ec31-fc87-636d-3097-561dd72dc0cf	1970a009-57dd-1b97-6c34-f949cc6e7a8c
e58a241c-f955-a9e8-9dd6-f7d585e310b0	d23c698e-f30e-0b07-297a-6e9b0abc7ff2
64b9e7ec-1619-69e2-8070-956275508cef	9a3507ea-7016-04c8-0d25-a3d23fed984a
b229d0f2-a359-7c9e-55ec-a3fa4ce060f7	9b8d1d96-b283-483c-02c3-b373b266bc19
e85e006b-3a6c-c54d-f615-807490ca7e12	d197b4ef-907f-63c0-c4a1-be4b57e584f2
1123eb5f-859d-c4a4-5de7-c8e98d3fa9ac	9afc5322-9ab8-724c-3dda-455fc352f3b3
6ec32c8a-b30e-d0f4-02ff-bb21cdf41eae	b8875d35-6e54-1c7c-9578-ed678e1e3afe
60566d74-1997-775c-e62d-7af173a1a42b	c24d508e-9dd6-51ae-48d6-0f04b1ffa2a7
0bcbc47b-c5c9-da8a-e850-d0a8b8bd5c4f	093c1773-0405-f3d9-eacd-5abcff90f5c5
42739d71-4ff5-c4aa-cbb2-0d510a3701d3	9d43b7c7-520b-9314-a915-7e0a6dbbec9d
9b258203-ef15-e9de-b07e-caf613ad57c8	d278f5d3-8d98-02c6-bd08-acc6b688a588
a00f48b7-3fc3-7099-5568-1bb7b40e76fd	71eeea6d-5ab1-4b84-768b-9e21b17be35c
c38d293d-5920-70a4-9bf2-80df29d55372	ad2761fc-ab63-4e0b-b49d-d5b2c35104b1
647d87b2-ac9d-c77c-1b29-236135b8ef21	58e9b03c-1d5a-679b-32da-673e9187b305
27e82593-537f-b504-eeb4-347dd34615af	a4fd8378-1ed5-c916-afdd-52a201c612bc
2389ff74-8ec8-ea0e-e40e-aaeccacdbf70	3b5b34d1-f942-3c1d-a06a-624c53ce2e72
508bf92c-96df-48f4-746b-deacb08288a6	00f4a4b3-b852-fab1-1430-f8b90c29164f
6460ee3d-0c50-ead8-1fe6-d6adf02e7421	614c3ec4-48a7-2109-e478-d00a06edec97
422740c8-cb1f-2cf3-90c9-a72da17e37cb	5ba43107-a201-d19e-b2be-e15a442e2622
88d11ea4-948e-8bdd-dc6f-afd6141f5182	88c94321-bcb1-dc53-cbd5-68654b88010f
4b83b4b4-c586-fd6b-24d5-397de1c01d8e	e308d1fb-9864-3297-321c-e33ef1257328
643519ea-9c06-6106-4a86-f40b1c4a940c	5d1748e2-e480-d7ca-98c6-56ccab492cd2
a582f600-8b01-bb14-bf66-ed5c0921c65a	71ae3905-c136-8162-aa32-077168897a10
00a1805f-8dbc-a3cf-8112-67dba9469467	adab9235-b26e-28ba-dc27-c96d1091934d
0f8eafcb-0cd4-38c9-329d-fec4b672e9b6	901cb40a-a889-f0c2-e4d1-a7b3991da3fa
71d56e89-16de-47ec-fffc-956472ca20b6	bccb054f-129d-5dd3-b1fe-4ef029d87b0a
c8f88a80-7e16-ed93-67a5-4a342b8d16fb	1f43f228-a2bc-07ad-5ccd-6a835faefa82
74a9695c-2567-9838-ee82-3583a333ace7	303a4d81-9bea-3c31-3372-a28ba926b479
83f4a3e4-8956-bcba-b8f0-21fdf62578e5	f529e50d-0d0e-7a7e-e5fd-5d5b7f788772
a6f2f514-2484-4ea9-e401-7fc176e89f3b	e860175c-2e38-a05f-9c9e-81c03d19bb93
dd86ffc1-f987-9c1e-9aa8-be279eb6f6c2	a458e855-6fb5-f3a0-9a1e-535eadfa2e62
f65c18ff-84c9-10ca-6e1f-782cdfd69946	5c363fc0-5174-e6c9-6eb4-af0b5b5a4179
1ec9f34e-1bf0-c3b6-f264-cd159dd1b045	ca13c062-2f3e-1b93-ce46-ee50a80078c9
ff644b5a-61c2-4349-f791-02177232d99d	e71d62dc-db8b-49b6-89a2-f9a132df963a
6d23c81b-4ec7-d61e-91e9-8588174068c8	3a3ff377-763e-e772-20ae-68d10be37a5e
42ebda55-76e8-3325-167c-000bdd6b899e	c88a2ed2-b7ee-affc-b605-0d71da23c561
b4130df4-cc59-79f6-66f5-d06558b8a507	c1e98863-6187-5a26-c566-ffde3332dd16
d4c4a1d5-12d0-7161-0194-22d7fcd8acea	76d7d6a9-9f12-1459-b60d-410b1abee037
cc3d7a71-90e8-b0c7-22f5-974ebad56a97	f5631f16-2231-10df-a57b-871f09744d1b
c7a44fe9-daf4-48ef-bd5b-337a60aa0712	2f831ac3-65fb-98aa-f6a0-c0744b4bb680
949d4c18-e193-586b-b58c-e10f658974c5	98ec0036-563e-6b65-c524-3f2088f71d5a
7bc9bd9c-bfee-4833-7047-75aa23e43e46	ee7576c5-d45e-cb72-9298-9a27b4525c56
2656a5ac-acb5-04d7-15c8-b6573ee9a5dc	f8c8694c-2139-12b2-c859-f5765cb573db
d5ab2c01-3ab1-e66f-f86e-0cab49aad32b	9edae625-8aa2-d523-2121-e09b64ce162b
9793aa95-8739-4b63-8898-82655d493be2	1468b9b3-4a85-ca8b-7745-0abc2712ff53
4c8f5521-d938-f87f-74b7-873482727730	812ad555-476f-3b91-2dfe-e5512c04e98a
c32d76e2-38cf-882c-4ce3-392336f6c0b9	f2592e36-4e3f-ae2f-248c-8950b72defac
806c8ec7-5bf1-ac69-9cc4-0a4676050f6e	aa282298-d75e-e5d2-8f6c-ac488694fd6c
c4d0e97b-15ae-1782-29f4-8bd12dddff0c	27925511-bac1-8f94-2302-ab194b60b6dd
cf9bff5c-ce8f-7edc-94ae-5e481b2d024b	a8471b4f-ffb0-4503-8e16-d7a96933b998
e5b55490-2628-f576-0f97-12fcf258d688	76d87f69-e8e2-2a37-2f77-168f21d56721
88de6e28-1133-a27f-559d-cf90f3c64801	0b3d7de9-e884-6d5c-2b0a-a85f6521f008
64395fed-45d9-02d7-c191-e4218891f77d	f52ca874-91d4-ec17-7bf4-ec478b0b73dd
e4ce29df-8cd9-fcb9-cc66-b57e2791dd1f	3d167b34-4c4b-d622-cda6-dfef5695f02c
aacbf53f-01d4-813d-4401-a90fdd5652f2	1e96f2b1-81d2-5851-d455-f7b4336c74ee
aee9811a-2c43-256c-a90e-553559115e83	89c49286-cc01-e55b-02e1-6a63dde26dad
f565d2c4-b3d3-4026-0d7e-e9336c9ab527	dbf798f1-7f9f-a14e-3c6e-fb3e1a012e44
ed3835b9-0005-e2b0-2998-d55315950a01	22b1a5dc-d5be-765d-eb87-8809f4019aa1
ecf562e9-ebd4-0e29-fc3d-db8891184afc	7f9bac4f-a4a1-dc55-574d-3a59cf4fcc44
bb899294-ae21-f2e1-129c-0ad5f36dfb9d	a8756861-1298-1842-7c6f-0d99bf7faed2
d4a8c236-2627-9c87-ea92-20e5a6cdf93f	10182cf8-b77b-6ae4-cd5f-a1b5941a62af
5dadb258-d0ef-8f7b-72a3-f651cf7fcff5	4973bbf9-28a6-bfc7-d044-82cabf6b54c8
9e1cf9fe-0b40-3029-8dee-8d33511da98c	07aeafae-267b-c530-0ac6-dc3ad5867069
ec60ca23-04c5-e6b5-9861-da04096ad5f7	2140acc6-886a-b15b-52f9-b44aecd62e5f
872dfbcd-4231-d348-0590-05727b8d5e1c	5652a712-8fa7-648d-3126-69d61b8826a8
c60a7eee-7955-f376-f284-b746a00278d1	1e50e9e7-546b-b803-2bf6-f86268140cd8
aede7c7e-7a6a-b459-7996-e8cdcc5f3a80	1e2b5ff2-9826-ea79-68b4-61b0e30b07e4
b9349b72-3247-096e-9e5b-0909998a8146	fad2b64e-ba0c-bb4e-64d4-d205d798a0f1
19851205-326b-a117-012d-48bb88ef55e2	9dc71401-86f6-67ef-eeff-2a5cfacc5a8f
4a8fff90-ab19-880f-fa4e-3eb7f1d156b5	3dbf8120-ffdb-9535-6bcd-fd2f496f3630
9367b4d8-ca38-ca66-6be9-afd5c159da1f	c579fde7-87f0-73d8-cd32-8b2fafa7fac4
402f826a-97c8-be5c-9e33-51dc168a40a8	cfa8e54c-4a3e-bda8-a8b0-1c911ab7b8b5
d5a6246d-c12c-4cbb-8de3-bb552486ed90	a6f6432f-e563-b39b-3b09-a44b8e2b106b
7ed3c048-a212-68c4-4996-73b4cd12f1b6	757a256b-6bba-48ac-ec52-bbeece4fcf3f
0ad83ff9-f4ed-50e0-d672-f0c2fd906d65	e120ca9b-3fff-44b0-3070-c890b451e609
93dd87c4-4762-d140-9a99-d2bcaeb15dff	2a238a3c-1ad6-0d67-53bf-260137045d04
cf323a51-c189-c93f-8abd-da0965d0f43e	6b14ff26-a83b-b873-ff5b-3696b4018752
cee8c3bd-f22d-97a7-5a04-bd68e16b6d47	6c471d26-faaa-88a5-1b6c-b0a409db3f15
a92a76d2-dd85-a148-db51-8dd40ebe7bbd	af32b657-e099-bb94-7930-57fdfeb85288
4a234d69-ff8e-991f-c055-89f7e951e567	04036998-77cd-67ac-933d-3252f57f40d0
5b2475c9-8b71-4b11-3c7d-f81fec05a9e2	ea178e45-5433-604d-a512-55ccff6dcde5
983b6919-5b38-f8a3-d67a-b7a156cd1d84	1eeacf23-709a-2fb6-e797-628b019de766
c416cff9-489e-3df9-b5ec-be0db4ff801f	592f70e9-4b07-3913-09f3-0389e7a5e84b
53a1cb9c-2810-239d-be97-f9d2c24f3fca	9f61ee8f-f7fa-034f-3c0a-7cc679017b9c
3483f3d3-1ad9-8898-803f-41fb45dadbfe	94c3c7d3-beff-4e2d-564d-7b6d6f58b21d
a5d48566-c2a2-ddb8-e0b7-5f1bcc3827c8	1c8ea280-993f-6a64-9af6-34d1d6e4d439
3431af94-f48d-dc9e-bf9d-6aed128eda9b	c4b4a6bd-6008-c886-403e-2438819276bc
4645aa9d-085a-6a2b-57df-3d79817531b0	dd9e0da6-c866-0b26-0079-588859fbab01
16c147de-1f4f-f53c-25ff-3190ffe9f0ec	c0e473a5-338e-c400-8ad7-bb723024054d
4793c7ef-2c8a-2193-918a-ce4868a5cd2b	e5f44c5c-8093-29b5-b803-7805399709d2
a25ae74b-6116-2bdf-cbdd-93aef1f2b9a6	7307e360-3a66-0565-a3d7-e6e468f934c9
3cb7415b-98a7-120c-188b-63d22510bfb1	659b2d8a-c843-b490-4233-376984d787c6
e4603d23-549c-f07b-1027-a4222cded583	4e31e79d-10f0-b8cc-bb1d-cc9c19d6dfe0
563a57e1-1fbb-8618-8efa-3e44a69f0f8d	227b1192-a26e-5dd9-1e47-766c1b5f925c
f4d9c674-9113-fbf7-406b-ff8582725599	3faa6ecc-3a26-7e83-270c-639d5f144664
6e45f7d0-a32c-68e6-838b-32b703417af2	7a5fc2da-4757-ccc1-2209-de8de122dc22
397f6a99-4850-5986-79bf-2a52fe12924f	57d5c7bd-2d23-6979-7409-61b806ea42c4
edb54d1e-66ae-d2c0-be21-2b127756743f	27e2fde0-4f63-3f3f-c44d-16910ba3fde4
0b199052-36e1-c7d4-d4e0-89bed2c3b041	adec8ab7-93ea-ce84-a50e-495ae017359a
d1f49486-41fa-3671-57ba-397547d3ea80	5f797998-bfa5-b4fe-cb42-696f9e3cbbe0
18fbfbef-8e83-6dad-ad49-e357522ecf4f	2b2194e9-a221-d7b7-8d5d-bb1c17057408
a5c57991-6ae7-9569-d76c-977b45c20829	1625e5e8-3be6-8a01-413c-1826f5caca77
68d71820-5e2f-3379-6f51-537849c2fb2a	036d8635-4d69-4a9a-4d9e-4d59901fac56
640ed438-88ea-18b1-3e0f-cf54549ccc5d	fbe87a9b-d15e-2430-5fa0-1a99b7f3ed0f
a9d905da-2e25-b5dd-1ae3-a0878b6397ae	cee855a9-5978-6151-b4ce-334b6bbd48e7
d6e8b39e-7026-f8ca-ec23-8dd31ee9d6a7	93e71b71-a8e9-e893-127b-4dbd276d4927
aeb9ea87-9b71-30f8-8155-489d9e882bd6	6452397b-c3e6-0268-d07c-3d06f3f5e4d5
38797818-e87f-49cb-8db2-dc28aa1b25a6	6319470a-7b8e-6284-aa49-aceab7451b19
1fac0489-31b9-88df-b8c1-ecc9b1da2c4a	3f0a28ce-f164-d06a-b518-e6c8f23d8460
9a242116-0552-bc81-7a5c-4dcae8e926b9	852d5fff-8d79-91d2-22e4-b3ef356f1e07
cd86bca4-0c3e-8f45-5027-148579293f76	0ad1933f-c8f2-17bf-82bb-e54239de3faa
87865a06-3eb9-e5dd-9912-aedf40421a1c	4690f3c6-8a0c-115e-b1f1-55f2fa27d96a
f0960edf-cd1a-5c84-e4e1-ec8a41805062	6bfbff9c-209b-87a0-28be-022f74b2f07e
96f64383-570d-172c-99a1-9da1d7678a5c	b35728eb-fb96-11da-71e9-b6f7219d858f
06f0bdb8-15ed-92dd-4a35-bb2738814119	ef6fd198-7e3f-4cc3-54c6-7c8dcca61ade
4015cb1f-d3eb-29af-8c0f-01bde9eb2715	677c2e08-5c98-4c12-5435-001c69659f21
99f20676-282d-8d5c-73cb-9744141c833a	9fd73478-73ea-83b9-0ec5-a2512b595e2e
430176c5-7f6b-43a3-82c0-bdaa9aaadb5c	a2566183-225c-7c98-3497-51dc78b14085
ebd3eba9-f2d8-8daa-96f0-00e63a966bc7	4b110ab8-6bae-c913-849c-bc74a43b7c8b
b7479378-3b43-8e95-2d4a-d6e68a0d0f7f	b971cbbd-b5c2-8746-4209-f5f1083f1f0f
2e8fdde9-d012-fb95-6def-8fa9bf061e74	5b1a78c0-a225-6161-e711-76faaa7f8c0d
83dbbd51-1e3d-6aee-42df-dfa16c62f296	f700d456-1c1f-9984-77ed-281b44e45799
c5351b1c-b4e9-c8d6-1adf-c36187e0ee17	a452d50c-2d39-39e4-960d-bdc87a31b4f8
71a36d09-38fb-748b-ee00-bac5c089db3c	d0f99a6b-a596-b4b8-98da-81cf103c9eac
3555fab6-07f6-0cdb-4d32-ee35fcdcab30	2514bf2d-0ac1-9edb-9455-dead88ec9fc8
9d6f1c12-1746-d59b-7c49-9881c31f28ce	e48008bf-872b-582a-57e7-1479057bb744
55839eef-4a9f-485d-2525-85b53c6d6315	47e0d875-8a14-2d4d-454f-aee64f7fb20b
454fc93c-1ff4-1650-92ee-c3a8e260520b	5d3fff4a-9829-bc66-9ee4-4328f558aa74
3ecc167c-8bc0-0b0d-6a5e-cd01f1c6e7e7	ec94f3c3-981e-f41b-5bbe-647684025883
2627b132-7ff1-8bc3-9bb3-c932442dc863	63915075-60cd-941e-0cb3-d164a2322978
ac87260b-4edf-eebd-2e4e-4dce21d28b50	2e8a636e-c8a5-65bd-b4d5-6ee6c810cd1b
9adde6fd-d43b-e31d-6082-e6938b13f312	bbc21687-b9c4-9d63-70a3-94e4318a4e86
daea7f52-c0ba-795a-2fe8-3bd0ce7090d6	77e1db8c-dfda-77d4-5fe1-f29cf1dc77a3
056a33a5-dadc-c0dd-63c7-a14491070b44	fb5601f9-8a58-4506-2c46-0df41b484818
e8ee81ec-9d48-a886-0c17-44927bed5234	6eab9a3c-09bf-c0b1-71bb-304f88819fe6
6630ce44-d7fb-082c-d818-edd518a8066f	0969b0ee-0f08-7ea7-7509-6ab09be13031
6de8d27a-146c-e688-677f-16e5a694ad77	8383c1b7-37e0-ad66-aac5-886c598836b0
0c9c3397-5bfa-fbc8-7a96-6eafe19dedd0	9fa9048d-6d23-00eb-958e-15d8426a82e0
26df5c7e-db84-82c0-d2c4-d365f5ef9d9f	c0f1c8b2-6f11-0c58-293e-abd52d399e95
d5c39efb-92d1-e9c1-78ef-dbe5d23d1342	b58fc0e7-4745-2d7a-c583-ca31acf4796c
6bf36dbe-b7e6-ca85-f1e1-811fdb4b1039	bf7536ce-f55a-a2e2-41b9-0eafc6852fd3
fd36f3c4-c7e5-2c47-7df3-40f4c4d35177	d2d3fdd9-cafe-5d1a-5984-899741409959
85cbd059-4ccd-d698-03eb-41f4e3bb0493	1bc7cc5a-02cf-21a7-d32a-72509c4f8fa5
d491d045-4db4-8eb5-0b27-1e33db18b67c	29326848-de53-9ea5-5d2b-3683d7dce179
c602393b-9169-55f0-a303-cdc4b739484f	4c03d76d-67d5-a317-cbdf-9979d8490ed1
60b0d0de-450f-614a-8285-f214f80a003a	550d6460-c8c8-dac4-f77b-921ab43eade1
f5848cb8-e2be-ba9e-e407-891d2881d1be	5e8bf88e-3304-1472-1718-5010e024aee2
4b4d13b4-5c12-7d8e-6ebd-6e2e31d4a998	96ad0b43-a5e7-01bc-e960-ce5f62903870
8d0b5a9a-b139-838f-dd89-bf2e3859bfcc	e9885ec8-8385-1048-d3a2-506c9777ba0f
0d1a837f-5860-116f-5054-a996f82d1b97	a1fdc228-0706-59a9-30ec-234b2d5f54a7
7a0cdb4e-9225-12a8-1dac-a0c26f447a6b	71d738f4-92f7-43a8-35f1-a98195575ee7
a1114889-20a6-1dba-5073-3c118116b8dd	f124d713-2fc4-9ace-b4a4-e6ba7af400fe
be864c56-6709-69c8-f957-8c267c9c3139	2cc6e66b-11f9-9a02-6656-d252cc2a6d7f
cb188930-5c99-6531-bca4-a50d7b261c14	e0f7bd0c-3e6a-2066-24a4-41c43ce34911
6f65e156-fb85-f3f8-b556-32b95bf3aef3	5aa02ae5-d226-b355-60b4-fe797603328f
b60b1fab-6f4d-4378-d066-ea351be86860	220c2ed5-f206-e7e4-827f-8b5906b5692d
d7c5d501-6a02-7deb-f6ca-dcbbc7ebfb28	233e1329-5a21-1908-ac51-386a3fd965b7
0e89c7c4-4c9b-bdbc-4a82-8e481d749eaf	d23f6912-a33b-20a9-3ca4-7137d1958536
eb8e6e24-f067-dc24-b7b7-b95b2334aa27	484f1680-7a23-90da-7056-0f9ba1c41d6b
1c11f8e5-cf31-5fd4-c784-5ec227661eb7	e9461ac9-319c-3fe8-9c6b-50f81288645c
09a49a0e-0d6c-4617-fcd9-c22f93fe2247	06ef57f7-2b1a-f332-11c7-b23b7c8fe308
3509694a-5711-f513-1b9e-8d236c9a4896	5e75852d-8642-f22e-1416-1acc370624be
8e1391f0-4e0e-2a84-7259-2dbad26aebcb	1984ea7c-b9d0-8bb7-630b-4ca05b3e307e
cc69feb2-e02f-500d-1c34-c0a82f1c2e57	e64699e7-a7f1-82cc-8368-fd4a77b773a7
4b11610a-f0fa-fe9f-8bdc-c594ef397bbb	1a993c6b-8bf1-4ccd-a63b-26a659a34829
6efe1a39-bde6-0103-bf61-7dfa816c5146	063f40ef-e12e-9df7-8510-311e936d97da
b9f90040-50d4-74f0-667f-031f075a85c1	9d27612c-8bad-419e-99fb-d0ee8141bbca
75e6f84a-c74c-c0e9-a560-04397ac14d5b	fb8b03fd-ea43-49db-d323-14998e3ecaf7
894fd683-39fd-43f8-2e05-3cee1429e586	39b769ef-cbb7-e5aa-3709-fd8c5afec9b5
07773eec-a65d-f591-6ea4-d2fe3764a7a5	4c8c7fb1-5057-e3cb-4e95-2d7deffbd7a0
cdeaa433-42d3-c459-09fb-73b0bfd3338d	863caf8e-33aa-f302-f2f8-7981c1e392cd
f23f958f-e69f-ea7d-d30d-4aff57fb3dcc	ed852b7b-d70a-cb3e-ffde-846727ef3274
d21b2a13-52d3-0776-942d-86cf37985f1e	d03b8dc3-5422-b19b-e89e-c1f4b6fe1b58
62be1a28-6edc-4b20-8166-0793d7d9d930	4b9ea29d-6809-d95f-3870-f4e3b683e6b9
